GEO_ID,NAME,DP05_0001E,DP05_0046E,Percent Chinese
0500000US46047,"Fall River County, South Dakota",3349,35,1.045088086
0500000US46049,"Faulk County, South Dakota",1144,0,0
0500000US46051,"Grant County, South Dakota",3399,0,0
0500000US46053,"Gregory County, South Dakota",2037,0,0
0500000US46055,"Haakon County, South Dakota",1002,0,0
0500000US46057,"Hamlin County, South Dakota",2952,1,0.033875339
0500000US46059,"Hand County, South Dakota",1613,19,1.177929324
0500000US46061,"Hanson County, South Dakota",1697,0,0
0500000US46063,"Harding County, South Dakota",625,0,0
0500000US46065,"Hughes County, South Dakota",8997,0,0
0500000US46067,"Hutchinson County, South Dakota",3749,0,0
0500000US46069,"Hyde County, South Dakota",634,0,0
0500000US46071,"Jackson County, South Dakota",1659,0,0
0500000US46073,"Jerauld County, South Dakota",1017,0,0
0500000US46075,"Jones County, South Dakota",419,0,0
0500000US46077,"Kingsbury County, South Dakota",2411,2,0.082953131
0500000US46079,"Lake County, South Dakota",6056,186,3.071334214
0500000US46081,"Lawrence County, South Dakota",12819,76,0.592869959
0500000US46083,"Lincoln County, South Dakota",28672,20,0.069754464
0500000US46085,"Lyman County, South Dakota",1844,0,0
0500000US46087,"McCook County, South Dakota",2772,0,0
0500000US46089,"McPherson County, South Dakota",1207,10,0.828500414
0500000US46091,"Marshall County, South Dakota",2342,0,0
0500000US46093,"Meade County, South Dakota",13308,49,0.368199579
0500000US46095,"Mellette County, South Dakota",1032,0,0
0500000US46097,"Miner County, South Dakota",1086,0,0
0500000US46099,"Minnehaha County, South Dakota",93564,284,0.303535548
0500000US46101,"Moody County, South Dakota",3236,36,1.112484549
0500000US46102,"Oglala Lakota County, South Dakota",7311,0,0
0500000US46103,"Pennington County, South Dakota",54890,322,0.586627801
0500000US46105,"Perkins County, South Dakota",1393,0,0
0500000US46107,"Potter County, South Dakota",1142,0,0
0500000US46109,"Roberts County, South Dakota",5020,3,0.059760956
0500000US46111,"Sanborn County, South Dakota",1144,0,0
0500000US46115,"Spink County, South Dakota",3245,0,0
0500000US46117,"Stanley County, South Dakota",1398,0,0
0500000US46119,"Sully County, South Dakota",636,0,0
0500000US46121,"Todd County, South Dakota",5238,0,0
0500000US46123,"Tripp County, South Dakota",2690,0,0
0500000US46125,"Turner County, South Dakota",4152,0,0
0500000US46127,"Union County, South Dakota",7650,67,0.875816993
0500000US46129,"Walworth County, South Dakota",2743,0,0
0500000US46135,"Yankton County, South Dakota",10881,0,0
0500000US46137,"Ziebach County, South Dakota",1416,0,0
0500000US47001,"Anderson County, Tennessee",38909,407,1.046030481
0500000US47003,"Bedford County, Tennessee",24458,15,0.061329626
0500000US47005,"Benton County, Tennessee",8203,0,0
0500000US47007,"Bledsoe County, Tennessee",6129,0,0
0500000US47009,"Blount County, Tennessee",66881,112,0.167461611
0500000US47011,"Bradley County, Tennessee",54281,611,1.125624067
0500000US47013,"Campbell County, Tennessee",20363,88,0.432156362
0500000US47015,"Cannon County, Tennessee",7179,0,0
0500000US47017,"Carroll County, Tennessee",14273,20,0.140124711
0500000US47019,"Carter County, Tennessee",28857,0,0
0500000US47021,"Cheatham County, Tennessee",20147,76,0.377227379
0500000US47023,"Chester County, Tennessee",8914,1,0.011218308
0500000US47025,"Claiborne County, Tennessee",16326,44,0.269508759
0500000US47027,"Clay County, Tennessee",3985,0,0
0500000US47029,"Cocke County, Tennessee",18297,0,0
0500000US47031,"Coffee County, Tennessee",28068,197,0.701866895
0500000US47033,"Crockett County, Tennessee",7565,0,0
0500000US47035,"Cumberland County, Tennessee",30243,32,0.105809609
0500000US47037,"Davidson County, Tennessee",356190,3448,0.968022685
0500000US47039,"Decatur County, Tennessee",5956,0,0
0500000US47041,"DeKalb County, Tennessee",9990,28,0.28028028
0500000US47043,"Dickson County, Tennessee",26682,79,0.296079754
0500000US47045,"Dyer County, Tennessee",19279,0,0
0500000US47047,"Fayette County, Tennessee",20351,20,0.098275269
0500000US47049,"Fentress County, Tennessee",9129,51,0.558659218
0500000US47051,"Franklin County, Tennessee",21262,66,0.310412943
0500000US47053,"Gibson County, Tennessee",25605,69,0.269478617
0500000US47055,"Giles County, Tennessee",14969,3,0.020041419
0500000US47057,"Grainger County, Tennessee",11516,0,0
0500000US47059,"Greene County, Tennessee",35180,81,0.230244457
0500000US47061,"Grundy County, Tennessee",6745,0,0
0500000US47063,"Hamblen County, Tennessee",32675,36,0.110175976
0500000US47065,"Hamilton County, Tennessee",186712,1071,0.573610695
0500000US47067,"Hancock County, Tennessee",3282,5,0.15234613
0500000US47069,"Hardeman County, Tennessee",11191,9,0.080421767
0500000US47071,"Hardin County, Tennessee",13196,0,0
0500000US47073,"Hawkins County, Tennessee",28954,50,0.172687712
0500000US47075,"Haywood County, Tennessee",9385,0,0
0500000US47077,"Henderson County, Tennessee",14256,0,0
0500000US47079,"Henry County, Tennessee",16786,17,0.101274872
0500000US47081,"Hickman County, Tennessee",11779,25,0.212242126
0500000US47083,"Houston County, Tennessee",4010,0,0
0500000US47085,"Humphreys County, Tennessee",9486,0,0
0500000US47087,"Jackson County, Tennessee",5810,0,0
0500000US47089,"Jefferson County, Tennessee",27347,88,0.321790324
0500000US47091,"Johnson County, Tennessee",8160,9,0.110294118
0500000US47093,"Knox County, Tennessee",236920,2596,1.095728516
0500000US47095,"Lake County, Tennessee",2760,0,0
0500000US47097,"Lauderdale County, Tennessee",12649,33,0.260890189
0500000US47099,"Lawrence County, Tennessee",22139,0,0
0500000US47101,"Lewis County, Tennessee",6204,0,0
0500000US47103,"Lincoln County, Tennessee",17255,15,0.086931324
0500000US47105,"Loudon County, Tennessee",26726,90,0.33675073
0500000US47107,"McMinn County, Tennessee",27215,153,0.562189969
0500000US47109,"McNairy County, Tennessee",13296,0,0
0500000US47111,"Macon County, Tennessee",12104,0,0
0500000US47113,"Madison County, Tennessee",51404,206,0.400747024
0500000US47115,"Marion County, Tennessee",14660,16,0.109140518
0500000US47117,"Marshall County, Tennessee",16730,24,0.143454871
0500000US47119,"Maury County, Tennessee",47536,77,0.161982497
0500000US47121,"Meigs County, Tennessee",6113,12,0.196302961
0500000US47123,"Monroe County, Tennessee",23385,30,0.128287364
0500000US47125,"Montgomery County, Tennessee",100231,623,0.621564187
0500000US47127,"Moore County, Tennessee",3161,0,0
0500000US47129,"Morgan County, Tennessee",9762,0,0
0500000US47131,"Obion County, Tennessee",15756,15,0.095201828
0500000US47133,"Overton County, Tennessee",11205,24,0.214190094
0500000US47135,"Perry County, Tennessee",4021,0,0
0500000US47137,"Pickett County, Tennessee",2516,0,0
0500000US47139,"Polk County, Tennessee",8448,2,0.023674242
0500000US47141,"Putnam County, Tennessee",39179,208,0.530896654
0500000US47143,"Rhea County, Tennessee",16520,17,0.102905569
0500000US47145,"Roane County, Tennessee",26951,22,0.081629624
0500000US47147,"Robertson County, Tennessee",35533,77,0.216699969
0500000US47149,"Rutherford County, Tennessee",160240,1355,0.84560659
0500000US47151,"Scott County, Tennessee",11112,0,0
0500000US47153,"Sequatchie County, Tennessee",7425,0,0
0500000US47155,"Sevier County, Tennessee",49373,118,0.238997023
0500000US47157,"Shelby County, Tennessee",491540,4838,0.98425357
0500000US47159,"Smith County, Tennessee",9872,0,0
0500000US47161,"Stewart County, Tennessee",6815,0,0
0500000US47163,"Sullivan County, Tennessee",80705,522,0.646800074
0500000US47165,"Sumner County, Tennessee",93748,355,0.378674745
0500000US47167,"Tipton County, Tennessee",31182,109,0.349560644
0500000US47169,"Trousdale County, Tennessee",4244,0,0
0500000US47171,"Unicoi County, Tennessee",8805,14,0.159000568
0500000US47173,"Union County, Tennessee",9872,0,0
0500000US47175,"Van Buren County, Tennessee",2862,0,0
0500000US47177,"Warren County, Tennessee",20460,102,0.498533724
0500000US47179,"Washington County, Tennessee",65520,676,1.031746032
0500000US47181,"Wayne County, Tennessee",7521,0,0
0500000US47183,"Weakley County, Tennessee",17104,14,0.081852198
0500000US47185,"White County, Tennessee",13730,0,0
0500000US47187,"Williamson County, Tennessee",115147,1805,1.567561465
0500000US47189,"Wilson County, Tennessee",69461,198,0.285052044
0500000US48001,"Anderson County, Texas",22609,0,0
0500000US48003,"Andrews County, Texas",8862,0,0
0500000US48005,"Angelina County, Texas",44716,230,0.514357277
0500000US48007,"Aransas County, Texas",12558,0,0
0500000US48009,"Archer County, Texas",4369,15,0.343327993
0500000US48011,"Armstrong County, Texas",991,0,0
0500000US48013,"Atascosa County, Texas",24795,91,0.367009478
0500000US48015,"Austin County, Texas",15082,0,0
0500000US48017,"Bailey County, Texas",3489,0,0
0500000US48019,"Bandera County, Texas",11023,0,0
0500000US48021,"Bastrop County, Texas",41712,213,0.510644419
0500000US48023,"Baylor County, Texas",1831,0,0
0500000US48025,"Bee County, Texas",12696,10,0.078764965
0500000US48027,"Bell County, Texas",174737,761,0.435511655
0500000US48029,"Bexar County, Texas",988664,8256,0.835066312
0500000US48031,"Blanco County, Texas",5547,39,0.703082747
0500000US48033,"Borden County, Texas",320,0,0
0500000US48035,"Bosque County, Texas",9283,0,0
0500000US48037,"Bowie County, Texas",46413,451,0.971710512
0500000US48039,"Brazoria County, Texas",178344,3057,1.714103082
0500000US48041,"Brazos County, Texas",110352,4604,4.172103813
0500000US48043,"Brewster County, Texas",4583,28,0.610953524
0500000US48045,"Briscoe County, Texas",653,0,0
0500000US48047,"Brooks County, Texas",3334,0,0
0500000US48049,"Brown County, Texas",19174,35,0.182538855
0500000US48051,"Burleson County, Texas",9107,0,0
0500000US48053,"Burnet County, Texas",23538,62,0.263403858
0500000US48055,"Caldwell County, Texas",20831,44,0.211223657
0500000US48057,"Calhoun County, Texas",10586,351,3.315699981
0500000US48059,"Callahan County, Texas",6957,58,0.833692684
0500000US48061,"Cameron County, Texas",216718,232,0.10705156
0500000US48063,"Camp County, Texas",6612,0,0
0500000US48065,"Carson County, Texas",3112,0,0
0500000US48067,"Cass County, Texas",15563,93,0.597571162
0500000US48069,"Castro County, Texas",3820,5,0.130890052
0500000US48071,"Chambers County, Texas",20366,0,0
0500000US48073,"Cherokee County, Texas",25531,31,0.121421018
0500000US48075,"Childress County, Texas",2811,0,0
0500000US48077,"Clay County, Texas",5189,87,1.676623627
0500000US48079,"Cochran County, Texas",1392,0,0
0500000US48081,"Coke County, Texas",1656,0,0
0500000US48083,"Coleman County, Texas",4026,0,0
0500000US48085,"Collin County, Texas",494826,28690,5.79799768
0500000US48087,"Collingsworth County, Texas",1476,0,0
0500000US48089,"Colorado County, Texas",10634,0,0
0500000US48091,"Comal County, Texas",71662,274,0.382350479
0500000US48093,"Comanche County, Texas",6731,0,0
0500000US48095,"Concho County, Texas",1168,0,0
0500000US48097,"Cooke County, Texas",20170,47,0.233019336
0500000US48099,"Coryell County, Texas",37724,97,0.257130739
0500000US48101,"Cottle County, Texas",901,0,0
0500000US48103,"Crane County, Texas",2344,0,0
0500000US48105,"Crockett County, Texas",1804,0,0
0500000US48107,"Crosby County, Texas",2937,0,0
0500000US48109,"Culberson County, Texas",954,0,0
0500000US48111,"Dallam County, Texas",3586,0,0
0500000US48113,"Dallas County, Texas",1321480,17082,1.292641584
0500000US48115,"Dawson County, Texas",5874,10,0.170241743
0500000US48117,"Deaf Smith County, Texas",9349,0,0
0500000US48119,"Delta County, Texas",2761,0,0
0500000US48121,"Denton County, Texas",423708,7693,1.815637184
0500000US48123,"DeWitt County, Texas",9766,0,0
0500000US48125,"Dickens County, Texas",1119,0,0
0500000US48127,"Dimmit County, Texas",5378,0,0
0500000US48129,"Donley County, Texas",1642,0,0
0500000US48131,"Duval County, Texas",5551,0,0
0500000US48133,"Eastland County, Texas",9123,47,0.51518141
0500000US48135,"Ector County, Texas",79063,399,0.50466084
0500000US48137,"Edwards County, Texas",925,0,0
0500000US48139,"Ellis County, Texas",88067,136,0.154427879
0500000US48141,"El Paso County, Texas",424397,1753,0.413056643
0500000US48143,"Erath County, Texas",21494,40,0.186098446
0500000US48145,"Falls County, Texas",9145,0,0
0500000US48147,"Fannin County, Texas",16291,31,0.190289117
0500000US48149,"Fayette County, Texas",12748,0,0
0500000US48151,"Fisher County, Texas",2023,0,0
0500000US48153,"Floyd County, Texas",2975,0,0
0500000US48155,"Foard County, Texas",643,0,0
0500000US48157,"Fort Bend County, Texas",389482,34377,8.826338573
0500000US48159,"Franklin County, Texas",5471,0,0
0500000US48161,"Freestone County, Texas",9511,51,0.536221218
0500000US48163,"Frio County, Texas",7988,46,0.575863796
0500000US48165,"Gaines County, Texas",10150,0,0
0500000US48167,"Galveston County, Texas",169008,1862,1.101722995
0500000US48169,"Garza County, Texas",2241,85,3.792949576
0500000US48171,"Gillespie County, Texas",13661,1,0.007320108
0500000US48173,"Glasscock County, Texas",643,0,0
0500000US48175,"Goliad County, Texas",3809,0,0
0500000US48177,"Gonzales County, Texas",10191,16,0.157001276
0500000US48179,"Gray County, Texas",10591,71,0.670380512
0500000US48181,"Grayson County, Texas",67070,408,0.608319666
0500000US48183,"Gregg County, Texas",63338,116,0.1831444
0500000US48185,"Grimes County, Texas",12813,8,0.062436588
0500000US48187,"Guadalupe County, Texas",80347,310,0.385826478
0500000US48189,"Hale County, Texas",16191,47,0.290284726
0500000US48191,"Hall County, Texas",1514,0,0
0500000US48193,"Hamilton County, Texas",4168,0,0
0500000US48195,"Hansford County, Texas",2703,0,0
0500000US48197,"Hardeman County, Texas",2027,0,0
0500000US48199,"Hardin County, Texas",29391,24,0.08165765
0500000US48201,"Harris County, Texas",2337618,59223,2.533476385
0500000US48203,"Harrison County, Texas",34242,0,0
0500000US48205,"Hartley County, Texas",2323,0,0
0500000US48207,"Haskell County, Texas",2762,0,0
0500000US48209,"Hays County, Texas",107114,782,0.730063297
0500000US48211,"Hemphill County, Texas",1962,0,0
0500000US48213,"Henderson County, Texas",41585,36,0.086569677
0500000US48215,"Hidalgo County, Texas",436309,492,0.112764119
0500000US48217,"Hill County, Texas",17880,18,0.100671141
0500000US48219,"Hockley County, Texas",11562,7,0.060543159
0500000US48221,"Hood County, Texas",29902,0,0
0500000US48223,"Hopkins County, Texas",18582,38,0.204498978
0500000US48225,"Houston County, Texas",10502,0,0
0500000US48227,"Howard County, Texas",16198,23,0.141992839
0500000US48229,"Hudspeth County, Texas",2197,0,0
0500000US48231,"Hunt County, Texas",47901,92,0.192062796
0500000US48233,"Hutchinson County, Texas",10572,11,0.10404843
0500000US48235,"Irion County, Texas",782,0,0
0500000US48237,"Jack County, Texas",3799,0,0
0500000US48239,"Jackson County, Texas",7500,57,0.76
0500000US48241,"Jasper County, Texas",17996,0,0
0500000US48243,"Jeff Davis County, Texas",1253,0,0
0500000US48245,"Jefferson County, Texas",124289,441,0.354818206
0500000US48247,"Jim Hogg County, Texas",2674,0,0
0500000US48249,"Jim Wells County, Texas",20855,0,0
0500000US48251,"Johnson County, Texas",83678,145,0.1732833
0500000US48253,"Jones County, Texas",7416,0,0
0500000US48255,"Karnes County, Texas",6398,0,0
0500000US48257,"Kaufman County, Texas",62998,73,0.115876694
0500000US48259,"Kendall County, Texas",22284,36,0.161550889
0500000US48261,"Kenedy County, Texas",288,0,0
0500000US48263,"Kent County, Texas",352,0,0
0500000US48265,"Kerr County, Texas",26816,155,0.578013126
0500000US48267,"Kimble County, Texas",2205,0,0
0500000US48269,"King County, Texas",120,0,0
0500000US48271,"Kinney County, Texas",1489,0,0
0500000US48273,"Kleberg County, Texas",15318,35,0.228489359
0500000US48275,"Knox County, Texas",1860,0,0
0500000US48277,"Lamar County, Texas",25841,126,0.487597229
0500000US48279,"Lamb County, Texas",6540,0,0
0500000US48281,"Lampasas County, Texas",10436,20,0.191644308
0500000US48283,"La Salle County, Texas",3094,0,0
0500000US48285,"Lavaca County, Texas",10324,1,0.009686168
0500000US48287,"Lee County, Texas",8528,135,1.583020638
0500000US48289,"Leon County, Texas",8656,6,0.069316081
0500000US48291,"Liberty County, Texas",42382,23,0.054268321
0500000US48293,"Limestone County, Texas",11407,16,0.14026475
0500000US48295,"Lipscomb County, Texas",1686,0,0
0500000US48297,"Live Oak County, Texas",5432,0,0
0500000US48299,"Llano County, Texas",10691,0,0
0500000US48301,"Loving County, Texas",44,0,0
0500000US48303,"Lubbock County, Texas",154501,1408,0.911320962
0500000US48305,"Lynn County, Texas",2819,0,0
0500000US48307,"McCulloch County, Texas",3691,0,0
0500000US48309,"McLennan County, Texas",128509,582,0.452886568
0500000US48311,"McMullen County, Texas",361,0,0
0500000US48313,"Madison County, Texas",6137,241,3.927000163
0500000US48315,"Marion County, Texas",5159,0,0
0500000US48317,"Martin County, Texas",2706,0,0
0500000US48319,"Mason County, Texas",1929,0,0
0500000US48321,"Matagorda County, Texas",18425,57,0.30936228
0500000US48323,"Maverick County, Texas",29201,274,0.93832403
0500000US48325,"Medina County, Texas",24241,12,0.049502908
0500000US48327,"Menard County, Texas",961,0,0
0500000US48329,"Midland County, Texas",83126,817,0.982845319
0500000US48331,"Milam County, Texas",12500,38,0.304
0500000US48333,"Mills County, Texas",2513,2,0.079586152
0500000US48335,"Mitchell County, Texas",3344,0,0
0500000US48337,"Montague County, Texas",10029,0,0
0500000US48339,"Montgomery County, Texas",288832,2739,0.948302127
0500000US48341,"Moore County, Texas",10181,13,0.127688832
0500000US48343,"Morris County, Texas",6508,0,0
0500000US48345,"Motley County, Texas",577,0,0
0500000US48347,"Nacogdoches County, Texas",33989,84,0.24713878
0500000US48349,"Navarro County, Texas",24897,31,0.124512994
0500000US48351,"Newton County, Texas",6784,0,0
0500000US48353,"Nolan County, Texas",7261,0,0
0500000US48355,"Nueces County, Texas",183024,1068,0.583530029
0500000US48357,"Ochiltree County, Texas",5004,23,0.459632294
0500000US48359,"Oldham County, Texas",988,7,0.708502024
0500000US48361,"Orange County, Texas",42350,22,0.051948052
0500000US48363,"Palo Pinto County, Texas",14483,15,0.103569702
0500000US48365,"Panola County, Texas",11833,0,0
0500000US48367,"Parker County, Texas",67311,224,0.332783646
0500000US48369,"Parmer County, Texas",4736,0,0
0500000US48371,"Pecos County, Texas",6849,0,0
0500000US48373,"Polk County, Texas",22448,15,0.066821098
0500000US48375,"Potter County, Texas",57901,261,0.450769417
0500000US48377,"Presidio County, Texas",3623,1,0.027601435
0500000US48379,"Rains County, Texas",5854,0,0
0500000US48381,"Randall County, Texas",68305,446,0.652953664
0500000US48383,"Reagan County, Texas",1811,0,0
0500000US48385,"Real County, Texas",1910,0,0
0500000US48387,"Red River County, Texas",6412,0,0
0500000US48389,"Reeves County, Texas",6748,5,0.074096028
0500000US48391,"Refugio County, Texas",3706,4,0.107933081
0500000US48393,"Roberts County, Texas",418,0,0
0500000US48395,"Robertson County, Texas",8675,2,0.023054755
0500000US48397,"Rockwall County, Texas",49180,418,0.849939
0500000US48399,"Runnels County, Texas",5117,11,0.214969709
0500000US48401,"Rusk County, Texas",25141,2,0.007955133
0500000US48403,"Sabine County, Texas",5458,0,0
0500000US48405,"San Augustine County, Texas",4317,0,0
0500000US48407,"San Jacinto County, Texas",14383,0,0
0500000US48409,"San Patricio County, Texas",33234,60,0.180538003
0500000US48411,"San Saba County, Texas",2914,0,0
0500000US48413,"Schleicher County, Texas",1478,0,0
0500000US48415,"Scurry County, Texas",7819,13,0.16626167
0500000US48417,"Shackelford County, Texas",1546,0,0
0500000US48419,"Shelby County, Texas",12764,0,0
0500000US48421,"Sherman County, Texas",1463,0,0
0500000US48423,"Smith County, Texas",117679,391,0.332259791
0500000US48425,"Somervell County, Texas",4412,0,0
0500000US48427,"Starr County, Texas",32895,0,0
0500000US48429,"Stephens County, Texas",4506,0,0
0500000US48431,"Sterling County, Texas",553,0,0
0500000US48433,"Stonewall County, Texas",756,0,0
0500000US48435,"Sutton County, Texas",1759,0,0
0500000US48437,"Swisher County, Texas",3380,2,0.059171598
0500000US48439,"Tarrant County, Texas",1047061,9254,0.883807152
0500000US48441,"Taylor County, Texas",70113,273,0.389371443
0500000US48443,"Terrell County, Texas",473,0,0
0500000US48445,"Terry County, Texas",6108,0,0
0500000US48447,"Throckmorton County, Texas",778,0,0
0500000US48449,"Titus County, Texas",16574,0,0
0500000US48451,"Tom Green County, Texas",59279,58,0.097842406
0500000US48453,"Travis County, Texas",607176,16213,2.670230707
0500000US48455,"Trinity County, Texas",7598,5,0.065806791
0500000US48457,"Tyler County, Texas",9819,0,0
0500000US48459,"Upshur County, Texas",20879,32,0.153264045
0500000US48461,"Upton County, Texas",1758,1,0.056882821
0500000US48463,"Uvalde County, Texas",13735,110,0.80087368
0500000US48465,"Val Verde County, Texas",23972,128,0.533956282
0500000US48467,"Van Zandt County, Texas",28029,35,0.12487067
0500000US48469,"Victoria County, Texas",47034,363,0.771782115
0500000US48471,"Walker County, Texas",30104,349,1.159314377
0500000US48473,"Waller County, Texas",25988,135,0.519470525
0500000US48475,"Ward County, Texas",5846,30,0.513171399
0500000US48477,"Washington County, Texas",17881,0,0
0500000US48479,"Webb County, Texas",139578,194,0.138990385
0500000US48481,"Wharton County, Texas",21158,17,0.080347859
0500000US48483,"Wheeler County, Texas",2592,0,0
0500000US48485,"Wichita County, Texas",63207,514,0.81320107
0500000US48487,"Wilbarger County, Texas",6567,1,0.015227653
0500000US48489,"Willacy County, Texas",9925,0,0
0500000US48491,"Williamson County, Texas",278055,5113,1.838844833
0500000US48493,"Wilson County, Texas",24457,16,0.065420943
0500000US48495,"Winkler County, Texas",3818,0,0
0500000US48497,"Wise County, Texas",32884,150,0.456148887
0500000US48499,"Wood County, Texas",22307,47,0.210696194
0500000US48501,"Yoakum County, Texas",4151,0,0
0500000US48503,"Young County, Texas",9251,34,0.367527835
0500000US48505,"Zapata County, Texas",7209,0,0
0500000US48507,"Zavala County, Texas",5818,0,0
0500000US49001,"Beaver County, Utah",3155,0,0
0500000US49003,"Box Elder County, Utah",26396,17,0.064403698
0500000US49005,"Cache County, Utah",61983,617,0.995434232
0500000US49007,"Carbon County, Utah",10138,0,0
0500000US49009,"Daggett County, Utah",265,0,0
0500000US49011,"Davis County, Utah",171389,831,0.484861922
0500000US49013,"Duchesne County, Utah",9868,0,0
0500000US49015,"Emery County, Utah",4949,0,0
0500000US49017,"Garfield County, Utah",2474,1,0.040420372
0500000US49019,"Grand County, Utah",4706,29,0.616234594
0500000US49021,"Iron County, Utah",25840,131,0.506965944
0500000US49023,"Juab County, Utah",5596,0,0
0500000US49025,"Kane County, Utah",3719,0,0
0500000US49027,"Millard County, Utah",6252,47,0.751759437
0500000US49029,"Morgan County, Utah",5681,5,0.088012674
0500000US49031,"Piute County, Utah",850,0,0
0500000US49033,"Rich County, Utah",1263,0,0
0500000US49035,"Salt Lake County, Utah",564593,9468,1.676960217
0500000US49037,"San Juan County, Utah",7677,0,0
0500000US49039,"Sanpete County, Utah",14128,24,0.169875425
0500000US49041,"Sevier County, Utah",10399,3,0.028848928
0500000US49043,"Summit County, Utah",20139,202,1.003028949
0500000US49045,"Tooele County, Utah",33416,87,0.260354321
0500000US49047,"Uintah County, Utah",17782,10,0.056236644
0500000US49049,"Utah County, Utah",299536,2623,0.87568773
0500000US49051,"Wasatch County, Utah",15475,28,0.180936995
0500000US49053,"Washington County, Utah",83864,336,0.400648669
0500000US49055,"Wayne County, Utah",1303,0,0
0500000US49057,"Weber County, Utah",125144,442,0.353193122
0500000US50001,"Addison County, Vermont",18580,215,1.157158235
0500000US50003,"Bennington County, Vermont",18259,141,0.772221918
0500000US50005,"Caledonia County, Vermont",15042,35,0.232681824
0500000US50007,"Chittenden County, Vermont",82834,1786,2.156119468
0500000US50009,"Essex County, Vermont",3079,2,0.064956155
0500000US50011,"Franklin County, Vermont",24713,94,0.380366609
0500000US50013,"Grand Isle County, Vermont",3533,20,0.566091141
0500000US50015,"Lamoille County, Vermont",12632,118,0.934135529
0500000US50017,"Orange County, Vermont",14490,9,0.062111801
0500000US50019,"Orleans County, Vermont",13389,0,0
0500000US50021,"Rutland County, Vermont",29959,325,1.084815915
0500000US50023,"Washington County, Vermont",29505,129,0.437214032
0500000US50025,"Windham County, Vermont",22023,155,0.703809654
0500000US50027,"Windsor County, Vermont",28178,79,0.280360565
0500000US51001,"Accomack County, Virginia",16739,131,0.782603501
0500000US51003,"Albemarle County, Virginia",56042,1651,2.946004782
0500000US51005,"Alleghany County, Virginia",7790,0,0
0500000US51007,"Amelia County, Virginia",6373,0,0
0500000US51009,"Amherst County, Virginia",16485,57,0.345768881
0500000US51011,"Appomattox County, Virginia",8108,0,0
0500000US51013,"Arlington County, Virginia",116679,5714,4.897196582
0500000US51015,"Augusta County, Virginia",36812,117,0.317831142
0500000US51017,"Bath County, Virginia",2106,0,0
0500000US51019,"Bedford County, Virginia",39914,77,0.192914767
0500000US51021,"Bland County, Virginia",2824,0,0
0500000US51023,"Botetourt County, Virginia",16978,18,0.106019555
0500000US51025,"Brunswick County, Virginia",7677,68,0.885762668
0500000US51027,"Buchanan County, Virginia",10830,0,0
0500000US51029,"Buckingham County, Virginia",7696,0,0
0500000US51031,"Campbell County, Virginia",28514,114,0.399803605
0500000US51033,"Caroline County, Virginia",15279,92,0.602133647
0500000US51035,"Carroll County, Virginia",14797,0,0
0500000US51036,"Charles City County, Virginia",3584,12,0.334821429
0500000US51037,"Charlotte County, Virginia",6114,0,0
0500000US51041,"Chesterfield County, Virginia",177966,1588,0.892305272
0500000US51043,"Clarke County, Virginia",7102,53,0.746268657
0500000US51045,"Craig County, Virginia",2732,0,0
0500000US51047,"Culpeper County, Virginia",25544,132,0.516755402
0500000US51049,"Cumberland County, Virginia",4977,0,0
0500000US51051,"Dickenson County, Virginia",7284,0,0
0500000US51053,"Dinwiddie County, Virginia",14492,85,0.5865305
0500000US51057,"Essex County, Virginia",6028,44,0.729927007
0500000US51059,"Fairfax County, Virginia",577689,33938,5.874787299
0500000US51061,"Fauquier County, Virginia",35221,146,0.414525425
0500000US51063,"Floyd County, Virginia",7808,0,0
0500000US51065,"Fluvanna County, Virginia",14377,0,0
0500000US51067,"Franklin County, Virginia",28609,14,0.04893565
0500000US51069,"Frederick County, Virginia",43373,100,0.230558181
0500000US51071,"Giles County, Virginia",8550,0,0
0500000US51073,"Gloucester County, Virginia",19049,85,0.446217649
0500000US51075,"Goochland County, Virginia",11518,186,1.614863692
0500000US51077,"Grayson County, Virginia",7672,18,0.234619395
0500000US51079,"Greene County, Virginia",9982,110,1.10198357
0500000US51081,"Greensville County, Virginia",4269,0,0
0500000US51083,"Halifax County, Virginia",17907,41,0.228960742
0500000US51085,"Hanover County, Virginia",53801,234,0.434936154
0500000US51087,"Henrico County, Virginia",172295,3977,2.308250385
0500000US51089,"Henry County, Virginia",26491,49,0.18496848
0500000US51091,"Highland County, Virginia",1142,0,0
0500000US51093,"Isle of Wight County, Virginia",18686,0,0
0500000US51095,"James City County, Virginia",38796,341,0.878956593
0500000US51097,"King and Queen County, Virginia",3519,0,0
0500000US51099,"King George County, Virginia",13016,28,0.215119852
0500000US51101,"King William County, Virginia",8528,15,0.175891182
0500000US51103,"Lancaster County, Virginia",5690,0,0
0500000US51105,"Lee County, Virginia",11418,0,0
0500000US51107,"Loudoun County, Virginia",199365,5322,2.669475585
0500000US51109,"Louisa County, Virginia",18361,22,0.119819182
0500000US51111,"Lunenburg County, Virginia",5980,1,0.016722408
0500000US51113,"Madison County, Virginia",6767,0,0
0500000US51115,"Mathews County, Virginia",4406,0,0
0500000US51117,"Mecklenburg County, Virginia",15839,1,0.00631353
0500000US51119,"Middlesex County, Virginia",5473,3,0.054814544
0500000US51121,"Montgomery County, Virginia",47476,2707,5.701828292
0500000US51125,"Nelson County, Virginia",7588,0,0
0500000US51127,"New Kent County, Virginia",10816,80,0.73964497
0500000US51131,"Northampton County, Virginia",6167,3,0.048646019
0500000US51133,"Northumberland County, Virginia",6259,0,0
